tau,FAR,FRR,metric
0.14869878922138846,0.21768355739400208,0.030506721820062047,cosine
0.15026950012814178,0.21199586349534644,0.030506721820062047,cosine
0.1518402110348951,0.20682523267838676,0.030506721820062047,cosine
0.1534109219416484,0.20372285418821096,0.030506721820062047,cosine
0.15498163284840172,0.19751809720785937,0.030506721820062047,cosine
0.15655234375515503,0.1954498448810755,0.030506721820062047,cosine
0.15812305466190835,0.1923474663908997,0.030506721820062047,cosine
0.15969376556866166,0.19027921406411583,0.030506721820062047,cosine
0.16126447647541498,0.18665977249224405,0.030506721820062047,cosine
0.1628351873821683,0.18407445708376421,0.030506721820062047,cosine
0.1644058982889216,0.18045501551189244,0.030506721820062047,cosine
0.16597660919567492,0.17890382626680454,0.030506721820062047,cosine
0.16754732010242823,0.1768355739400207,0.031023784901758014,cosine
0.16911803100918155,0.1752843846949328,0.031023784901758014,cosine
0.17068874191593486,0.17476732161323683,0.031023784901758014,cosine
0.17225945282268817,0.17166494312306102,0.031023784901758014,cosine
0.1738301637294415,0.16959669079627715,0.031023784901758014,cosine
0.1754008746361948,0.16804550155118925,0.031023784901758014,cosine
0.17697158554294812,0.1654601861427094,0.03154084798345398,cosine
0.17854229644970143,0.16339193381592554,0.03154084798345398,cosine
0.18011300735645475,0.1623578076525336,0.03154084798345398,cosine
0.18168371826320806,0.16028955532574973,0.03154084798345398,cosine
0.18325442916996137,0.15822130299896586,0.03205791106514995,cosine
0.18482514007671458,0.15408479834539815,0.03257497414684592,cosine
0.1863958509834679,0.15408479834539815,0.033092037228541885,cosine
0.1879665618902212,0.15253360910031025,0.03360910031023785,cosine
0.18953727279697452,0.1483971044467425,0.03412616339193381,cosine
0.19110798370372784,0.1468459152016546,0.03412616339193381,cosine
0.19267869461048115,0.1437435367114788,0.03412616339193381,cosine
0.19424940551723446,0.14115822130299896,0.03412616339193381,cosine
0.19582011642398778,0.14012409513960702,0.03412616339193381,cosine
0.1973908273307411,0.13805584281282315,0.03412616339193381,cosine
0.1989615382374944,0.13598759048603928,0.03412616339193381,cosine
0.20053224914424772,0.13391933815925544,0.03464322647362978,cosine
0.20210296005100103,0.13340227507755947,0.03464322647362978,cosine
0.20367367095775435,0.13029989658738367,0.03464322647362978,cosine
0.20524438186450766,0.12564632885211996,0.03464322647362978,cosine
0.20681509277126098,0.125129265770424,0.03464322647362978,cosine
0.2083858036780143,0.12254395036194415,0.03464322647362978,cosine
0.2099565145847676,0.12099276111685625,0.03516028955532575,cosine
0.21152722549152092,0.11840744570837643,0.03516028955532575,cosine
0.21309793639827423,0.11478800413650465,0.03516028955532575,cosine
0.21466864730502755,0.11220268872802482,0.03516028955532575,cosine
0.21623935821178086,0.11065149948293691,0.035677352637021716,cosine
0.21781006911853418,0.11065149948293691,0.035677352637021716,cosine
0.2193807800252875,0.10754912099276112,0.03619441571871768,cosine
0.2209514909320408,0.10651499482936919,0.03619441571871768,cosine
0.22252220183879412,0.10392967942088935,0.03619441571871768,cosine
0.22409291274554743,0.10289555325749741,0.03619441571871768,cosine
0.22566362365230075,0.10082730093071354,0.03619441571871768,cosine
0.22723433455905406,0.09927611168562564,0.03619441571871768,cosine
0.22880504546580738,0.09824198552223372,0.03619441571871768,cosine
0.2303757563725607,0.09513960703205791,0.03619441571871768,cosine
0.231946467279314,0.09307135470527404,0.03671147880041365,cosine
0.23351717818606732,0.09255429162357807,0.03671147880041365,cosine
0.23508788909282063,0.09100310237849017,0.03671147880041365,cosine
0.23665859999957395,0.08945191313340227,0.03671147880041365,cosine
0.23822931090632726,0.0889348500517063,0.03671147880041365,cosine
0.23980002181308047,0.08686659772492245,0.03671147880041365,cosine
0.24137073271983378,0.08531540847983454,0.03671147880041365,cosine
0.2429414436265871,0.08428128231644261,0.03671147880041365,cosine
0.2445121545333404,0.08376421923474664,0.03722854188210962,cosine
0.24608286544009372,0.08221302998965874,0.03722854188210962,cosine
0.24765357634684704,0.08066184074457083,0.03722854188210962,cosine
0.24922428725360035,0.07859358841778696,0.03722854188210962,cosine
0.25079499816035367,0.07652533609100311,0.03722854188210962,cosine
0.252365709067107,0.07549120992761117,0.037745604963805586,cosine
0.2539364199738603,0.07445708376421924,0.037745604963805586,cosine
0.2555071308806136,0.07238883143743537,0.038262668045501554,cosine
0.2570778417873669,0.0718717683557394,0.03877973112719752,cosine
0.25864855269412024,0.07135470527404343,0.03877973112719752,cosine
0.26021926360087355,0.06980351602895553,0.03877973112719752,cosine
0.26178997450762687,0.06825232678386763,0.03929679420889348,cosine
0.2633606854143802,0.06618407445708377,0.03981385729058945,cosine
0.2649313963211335,0.06514994829369183,0.03981385729058945,cosine
0.2665021072278868,0.06514994829369183,0.03981385729058945,cosine
0.2680728181346401,0.0641158221302999,0.04033092037228542,cosine
0.26964352904139344,0.062564632885212,0.04033092037228542,cosine
0.27121423994814675,0.062564632885212,0.040847983453981385,cosine
0.27278495085490007,0.06153050672182006,0.040847983453981385,cosine
0.2743556617616534,0.05894519131334023,0.040847983453981385,cosine
0.2759263726684067,0.057911065149948295,0.040847983453981385,cosine
0.27749708357516,0.05739400206825233,0.040847983453981385,cosine
0.2790677944819133,0.05687693898655636,0.040847983453981385,cosine
0.28063850538866664,0.052740434332988625,0.040847983453981385,cosine
0.28220921629541995,0.05222337125129266,0.040847983453981385,cosine
0.28377992720217327,0.05118924508790072,0.040847983453981385,cosine
0.2853506381089266,0.04860392967942089,0.040847983453981385,cosine
0.2869213490156799,0.048086866597724924,0.040847983453981385,cosine
0.2884920599224332,0.04705274043433299,0.04239917269906929,cosine
0.2900627708291865,0.04705274043433299,0.042916235780765255,cosine
0.29163348173593984,0.04705274043433299,0.042916235780765255,cosine
0.29320419264269304,0.04705274043433299,0.042916235780765255,cosine
0.29477490354944635,0.04705274043433299,0.042916235780765255,cosine
0.29634561445619967,0.046018614270941054,0.042916235780765255,cosine
0.297916325362953,0.046018614270941054,0.04343329886246122,cosine
0.2994870362697063,0.04446742502585315,0.04343329886246122,cosine
0.3010577471764596,0.04343329886246122,0.04343329886246122,cosine
0.3026284580832129,0.04343329886246122,0.04446742502585315,cosine
0.30419916898996624,0.042916235780765255,0.04446742502585315,cosine
0.30576987989671955,0.042916235780765255,0.04446742502585315,cosine
0.30734059080347287,0.04188210961737332,0.04498448810754912,cosine
0.3089113017102262,0.04033092037228542,0.04498448810754912,cosine
0.3104820126169795,0.03981385729058945,0.04498448810754912,cosine
0.3120527235237328,0.038262668045501554,0.04498448810754912,cosine
0.3136234344304861,0.03671147880041365,0.045501551189245086,cosine
0.31519414533723944,0.03671147880041365,0.045501551189245086,cosine
0.31676485624399275,0.03671147880041365,0.045501551189245086,cosine
0.31833556715074607,0.03619441571871768,0.045501551189245086,cosine
0.3199062780574994,0.03619441571871768,0.045501551189245086,cosine
0.3214769889642527,0.03516028955532575,0.046018614270941054,cosine
0.323047699871006,0.03464322647362978,0.046018614270941054,cosine
0.3246184107777593,0.03412616339193381,0.04705274043433299,cosine
0.32618912168451264,0.03412616339193381,0.04705274043433299,cosine
0.32775983259126595,0.033092037228541885,0.04705274043433299,cosine
0.32933054349801927,0.031023784901758014,0.04705274043433299,cosine
0.3309012544047726,0.031023784901758014,0.04705274043433299,cosine
0.3324719653115259,0.030506721820062047,0.04705274043433299,cosine
0.3340426762182792,0.029472595656670115,0.04705274043433299,cosine
0.3356133871250325,0.029472595656670115,0.04705274043433299,cosine
0.33718409803178584,0.028955532574974147,0.04705274043433299,cosine
0.33875480893853915,0.028955532574974147,0.04705274043433299,cosine
0.34032551984529247,0.02843846949327818,0.047569803516028956,cosine
0.3418962307520458,0.02843846949327818,0.048086866597724924,cosine
0.3434669416587991,0.027921406411582212,0.048086866597724924,cosine
0.3450376525655524,0.027404343329886244,0.048086866597724924,cosine
0.3466083634723056,0.02688728024819028,0.04912099276111686,cosine
0.34817907437905893,0.02688728024819028,0.04912099276111686,cosine
0.34974978528581224,0.02688728024819028,0.04963805584281282,cosine
0.35132049619256556,0.026370217166494313,0.050672182006204755,cosine
0.35289120709931887,0.025336091003102378,0.050672182006204755,cosine
0.3544619180060722,0.02481902792140641,0.050672182006204755,cosine
0.3560326289128255,0.02481902792140641,0.050672182006204755,cosine
0.3576033398195788,0.023784901758014478,0.050672182006204755,cosine
0.35917405072633213,0.02326783867631851,0.050672182006204755,cosine
0.36074476163308544,0.02326783867631851,0.050672182006204755,cosine
0.36231547253983876,0.022750775594622543,0.050672182006204755,cosine
0.36388618344659207,0.022750775594622543,0.05170630816959669,cosine
0.3654568943533454,0.020682523267838676,0.05170630816959669,cosine
0.3670276052600987,0.020682523267838676,0.05170630816959669,cosine
0.368598316166852,0.02016546018614271,0.05170630816959669,cosine
0.37016902707360533,0.019131334022750777,0.05170630816959669,cosine
0.37173973798035864,0.01861427094105481,0.05222337125129266,cosine
0.37331044888711196,0.017580144777662874,0.05222337125129266,cosine
0.37488115979386527,0.017063081695966906,0.05222337125129266,cosine
0.3764518707006186,0.016546018614270942,0.052740434332988625,cosine
0.3780225816073719,0.016028955532574975,0.052740434332988625,cosine
0.3795932925141252,0.01499482936918304,0.052740434332988625,cosine
0.3811640034208785,0.014477766287487074,0.052740434332988625,cosine
0.38273471432763184,0.01344364012409514,0.05325749741468459,cosine
0.38430542523438516,0.01344364012409514,0.05429162357807653,cosine
0.38587613614113847,0.01344364012409514,0.05429162357807653,cosine
0.3874468470478918,0.01344364012409514,0.05429162357807653,cosine
0.3890175579546451,0.01344364012409514,0.05429162357807653,cosine
0.3905882688613984,0.01344364012409514,0.05532574974146846,cosine
0.3921589797681517,0.01344364012409514,0.05532574974146846,cosine
0.39372969067490504,0.012926577042399173,0.05532574974146846,cosine
0.39530040158165836,0.012926577042399173,0.055842812823164424,cosine
0.39687111248841167,0.011892450879007239,0.05635987590486039,cosine
0.398441823395165,0.011375387797311272,0.05635987590486039,cosine
0.4000125343019182,0.011375387797311272,0.05635987590486039,cosine
0.4015832452086715,0.010858324715615306,0.05687693898655636,cosine
0.4031539561154248,0.010858324715615306,0.05687693898655636,cosine
0.40472466702217813,0.010858324715615306,0.05687693898655636,cosine
0.40629537792893144,0.010858324715615306,0.05739400206825233,cosine
0.40786608883568487,0.010341261633919338,0.05894519131334023,cosine
0.4094367997424382,0.010341261633919338,0.0594622543950362,cosine
0.4110075106491915,0.00982419855222337,0.05997931747673216,cosine
0.4125782215559448,0.00982419855222337,0.05997931747673216,cosine
0.4141489324626981,0.009307135470527405,0.060496380558428126,cosine
0.41571964336945144,0.009307135470527405,0.060496380558428126,cosine
0.41729035427620476,0.008790072388831437,0.06101344364012409,cosine
0.41886106518295807,0.0077559462254395035,0.062564632885212,cosine
0.4204317760897114,0.007238883143743537,0.062564632885212,cosine
0.4220024869964647,0.0062047569803516025,0.062564632885212,cosine
0.423573197903218,0.0062047569803516025,0.06308169596690796,cosine
0.4251439088099713,0.0062047569803516025,0.0641158221302999,cosine
0.4267146197167244,0.0062047569803516025,0.0641158221302999,cosine
0.42828533062347773,0.0062047569803516025,0.0641158221302999,cosine
0.42985604153023105,0.0062047569803516025,0.0641158221302999,cosine
0.43142675243698436,0.0062047569803516025,0.0641158221302999,cosine
0.4329974633437377,0.005687693898655636,0.06514994829369183,cosine
0.434568174250491,0.005687693898655636,0.0656670113753878,cosine
0.4361388851572443,0.005687693898655636,0.0672182006204757,cosine
0.4377095960639976,0.005687693898655636,0.06773526370217166,cosine
0.43928030697075093,0.005687693898655636,0.06825232678386763,cosine
0.44085101787750425,0.005687693898655636,0.0687693898655636,cosine
0.44242172878425756,0.005170630816959669,0.06928645294725956,cosine
0.4439924396910109,0.005170630816959669,0.0703205791106515,cosine
0.4455631505977642,0.004136504653567736,0.0703205791106515,cosine
0.4471338615045175,0.004136504653567736,0.0703205791106515,cosine
0.4487045724112708,0.004136504653567736,0.0703205791106515,cosine
0.45027528331802413,0.004136504653567736,0.07135470527404343,cosine
0.45184599422477745,0.004136504653567736,0.0718717683557394,cosine
0.45341670513153076,0.004136504653567736,0.0718717683557394,cosine
0.4549874160382841,0.004136504653567736,0.0718717683557394,cosine
0.4565581269450374,0.004136504653567736,0.0718717683557394,cosine
0.4581288378517907,0.004136504653567736,0.0718717683557394,cosine
0.459699548758544,0.004136504653567736,0.0718717683557394,cosine
0.46127025966529733,0.004136504653567736,0.07238883143743537,cosine
0.46284097057205065,0.0036194415718717684,0.0734229576008273,cosine
0.46441168147880396,0.0031023784901758012,0.07394002068252327,cosine
0.4659823923855573,0.0031023784901758012,0.07394002068252327,cosine
0.4675531032923106,0.0031023784901758012,0.07445708376421924,cosine
0.4691238141990639,0.0031023784901758012,0.0749741468459152,cosine
0.4706945251058172,0.0031023784901758012,0.07600827300930714,cosine
0.47226523601257053,0.0025853154084798345,0.07600827300930714,cosine
0.47383594691932385,0.0025853154084798345,0.07652533609100311,cosine
0.47540665782607716,0.0025853154084798345,0.07652533609100311,cosine
0.4769773687328305,0.0025853154084798345,0.07704239917269907,cosine
0.4785480796395838,0.002068252326783868,0.07704239917269907,cosine
0.4801187905463371,0.002068252326783868,0.07911065149948293,cosine
0.4816895014530904,0.002068252326783868,0.07911065149948293,cosine
0.48326021235984373,0.0015511892450879006,0.0796277145811789,cosine
0.48483092326659705,0.0015511892450879006,0.08014477766287487,cosine
0.48640163417335036,0.0015511892450879006,0.0811789038262668,cosine
0.4879723450801037,0.0015511892450879006,0.08221302998965874,cosine
0.489543055986857,0.0015511892450879006,0.08221302998965874,cosine
0.4911137668936103,0.001034126163391934,0.08324715615305067,cosine
0.4926844778003636,0.001034126163391934,0.08376421923474664,cosine
0.49425518870711693,0.001034126163391934,0.08428128231644261,cosine
0.49582589961387025,0.000517063081695967,0.08531540847983454,cosine
0.49739661052062356,0.000517063081695967,0.08583247156153051,cosine
0.4989673214273769,0.000517063081695967,0.08583247156153051,cosine
0.5005380323341302,0.000517063081695967,0.08583247156153051,cosine
0.5021087432408835,0.000517063081695967,0.08686659772492245,cosine
0.5036794541476368,0.000517063081695967,0.08790072388831438,cosine
0.5052501650543901,0.000517063081695967,0.08841778697001035,cosine
0.5068208759611434,0.000517063081695967,0.0889348500517063,cosine
0.5083915868678968,0.000517063081695967,0.08996897621509824,cosine
0.5099622977746501,0.000517063081695967,0.09203722854188211,cosine
0.5115330086814034,0.000517063081695967,0.09255429162357807,cosine
0.5131037195881567,0.000517063081695967,0.09358841778697001,cosine
0.51467443049491,0.000517063081695967,0.09669079627714582,cosine
0.5162451414016633,0.000517063081695967,0.09875904860392969,cosine
0.5178158523084166,0.000517063081695967,0.09927611168562564,cosine
0.51938656321517,0.000517063081695967,0.09927611168562564,cosine
0.5209572741219233,0.000517063081695967,0.09979317476732161,cosine
0.5225279850286766,0.000517063081695967,0.10031023784901758,cosine
0.5240986959354299,0.000517063081695967,0.10186142709410548,cosine
0.5256694068421832,0.000517063081695967,0.10444674250258532,cosine
0.5272401177489365,0.000517063081695967,0.10548086866597725,cosine
0.5288108286556898,0.000517063081695967,0.10599793174767322,cosine
0.5303815395624432,0.000517063081695967,0.10961737331954498,cosine
0.5319522504691965,0.000517063081695967,0.11013443640124095,cosine
0.5335229613759496,0.000517063081695967,0.11220268872802482,cosine
0.5350936722827029,0.000517063081695967,0.11323681489141675,cosine
0.5366643831894562,0.000517063081695967,0.11530506721820062,cosine
0.5382350940962095,0.0,0.11685625646328852,cosine
0.5398058050029628,0.0,0.11840744570837643,cosine
0.5413765159097161,0.0,0.1189245087900724,cosine
0.5429472268164695,0.0,0.1189245087900724,cosine
0.5445179377232228,0.0,0.11944157187176836,cosine
0.5460886486299761,0.0,0.12099276111685625,cosine
0.5476593595367294,0.0,0.12099276111685625,cosine
0.5492300704434827,0.0,0.12150982419855222,cosine
0.550800781350236,0.0,0.12357807652533609,cosine
0.5523714922569893,0.0,0.12461220268872802,cosine
0.5539422031637427,0.0,0.12461220268872802,cosine
0.555512914070496,0.0,0.12564632885211996,cosine
0.5570836249772493,0.0,0.12616339193381593,cosine
0.5586543358840026,0.0,0.12771458117890383,cosine
0.5602250467907559,0.0,0.12771458117890383,cosine
0.5617957576975092,0.0,0.1282316442605998,cosine
0.5633664686042625,0.0,0.12926577042399173,cosine
0.5649371795110159,0.0,0.12926577042399173,cosine
0.5665078904177692,0.0,0.1297828335056877,cosine
0.5680786013245225,0.0,0.13236814891416754,cosine
0.5696493122312758,0.0,0.13391933815925544,cosine
0.5712200231380291,0.0,0.13391933815925544,cosine
0.5727907340447824,0.0,0.13391933815925544,cosine
0.5743614449515357,0.0,0.13598759048603928,cosine
0.575932155858289,0.0,0.13857290589451912,cosine
0.5775028667650424,0.0,0.13857290589451912,cosine
0.5790735776717957,0.0,0.13960703205791106,cosine
0.580644288578549,0.0,0.14012409513960702,cosine
0.5822149994853023,0.0,0.14167528438469493,cosine
0.5837857103920556,0.0,0.14322647362978283,cosine
0.5853564212988089,0.0,0.1452947259565667,cosine
0.5869271322055623,0.0,0.14788004136504654,cosine
0.5884978431123156,0.0,0.1499482936918304,cosine
0.5900685540190689,0.0,0.15046535677352638,cosine
0.5916392649258222,0.0,0.15201654601861428,cosine
0.5932099758325755,0.0,0.15305067218200621,cosine
0.5947806867393288,0.0,0.15511892450879008,cosine
0.5963513976460821,0.0,0.15667011375387796,cosine
0.5979221085528355,0.0,0.15873836608066183,cosine
0.5994928194595888,0.0,0.16184074457083764,cosine
0.6010635303663421,0.0,0.1623578076525336,cosine
0.6026342412730954,0.0,0.1639089968976215,cosine
0.6042049521798487,0.0,0.16494312306101344,cosine
0.605775663086602,0.0,0.16597724922440538,cosine
0.6073463739933553,0.0,0.16907962771458118,cosine
0.6089170849001087,0.0,0.17114788004136505,cosine
0.610487795806862,0.0,0.17321613236814892,cosine
0.6120585067136153,0.0,0.1752843846949328,cosine
0.6136292176203686,0.0,0.1768355739400207,cosine
0.6151999285271219,0.0,0.1794208893485005,cosine
0.6167706394338752,0.0,0.18407445708376421,cosine
0.6183413503406285,0.0,0.18821096173733196,cosine
0.6199120612473819,0.0,0.18872802481902792,cosine
0.6214827721541352,0.0,0.1923474663908997,cosine
0.6230534830608885,0.0,0.19441571871768357,cosine
0.6246241939676418,0.0,0.1980351602895553,cosine
0.6261949048743951,0.0,0.19855222337125128,cosine
0.6277656157811484,0.0,0.20113753877973112,cosine
0.6293363266879017,0.0,0.20579110651499483,cosine
0.630907037594655,0.0,0.2094105480868666,cosine
0.6324777485014084,0.0,0.21199586349534644,cosine
0.6340484594081617,0.0,0.21509824198552224,cosine
0.635619170314915,0.0,0.21923474663908996,cosine
0.6371898812216683,0.0,0.2218200620475698,cosine
0.6387605921284216,0.0,0.2249224405377456,cosine
0.6403313030351749,0.0,0.22699069286452947,cosine
0.641902013941928,0.0,0.22905894519131334,cosine
0.6434727248486813,0.0,0.23009307135470528,cosine
0.6450434357554347,0.0,0.23319544984488108,cosine
0.646614146662188,0.0,0.23836608066184076,cosine
0.6481848575689413,0.0,0.2450879007238883,cosine
0.6497555684756946,0.0,0.24767321613236815,cosine
0.6513262793824479,0.0,0.2481902792140641,cosine
0.6528969902892012,0.0,0.250258531540848,cosine
0.6544677011959545,0.0,0.25232678386763185,cosine
0.6560384121027079,0.0,0.25387797311271976,cosine
0.6576091230094612,0.0,0.2559462254395036,cosine
0.6591798339162145,0.0,0.2611168562564633,cosine
0.6607505448229678,0.0,0.2673216132368149,cosine
0.6623212557297211,0.0,0.2714581178903826,cosine
0.6638919666364744,0.0,0.2750775594622544,cosine
0.6654626775432277,0.0,0.28024819027921405,cosine
0.6670333884499811,0.0,0.2843846949327818,cosine
0.6686040993567344,0.0,0.28800413650465356,cosine
0.6701748102634877,0.0,0.29007238883143743,cosine
0.671745521170241,0.0,0.29472595656670114,cosine
0.6733162320769943,0.0,0.2988624612202689,cosine
0.6748869429837476,0.0,0.30558428128231646,cosine
0.6764576538905009,0.0,0.30920372285418823,cosine
0.6780283647972543,0.0,0.3138572905894519,cosine
0.6795990757040076,0.0,0.31592554291623576,cosine
0.6811697866107609,0.0,0.31902792140641156,cosine
0.6827404975175142,0.0,0.3200620475698035,cosine
0.6843112084242675,0.0,0.32213029989658737,cosine
0.6858819193310208,0.0,0.3252326783867632,cosine
0.6874526302377741,0.0,0.32730093071354704,cosine
0.6890233411445275,0.0,0.3324715615305067,cosine
0.6905940520512808,0.0,0.3376421923474664,cosine
0.6921647629580341,0.0,0.34177869700103414,cosine
0.6937354738647874,0.0,0.3422957600827301,cosine
0.6953061847715407,0.0,0.34488107549120994,cosine
0.696876895678294,0.0,0.34953464322647365,cosine
0.6984476065850473,0.0,0.35263702171664946,cosine
0.7000183174918007,0.0,0.3578076525336091,cosine
0.701589028398554,0.0,0.36142709410548085,cosine
0.7031597393053073,0.0,0.36608066184074456,cosine
0.7047304502120606,0.0,0.3671147880041365,cosine
0.7063011611188139,0.0,0.3717683557394002,cosine
0.7078718720255672,0.0,0.375387797311272,cosine
0.7094425829323205,0.0,0.3826266804550155,cosine
0.7110132938390739,0.0,0.3862461220268873,cosine
0.7125840047458272,0.0,0.3893485005170631,cosine
0.7141547156525805,0.0,0.3976215098241985,cosine
0.7157254265593338,0.0,0.4043433298862461,cosine
0.7172961374660871,0.0,0.40847983453981385,cosine
0.7188668483728404,0.0,0.4126163391933816,cosine
0.7204375592795937,0.0,0.42140641158221304,cosine
0.7220082701863471,0.0,0.42605997931747674,cosine
0.7235789810931004,0.0,0.43226473629782836,cosine
0.7251496919998537,0.0,0.43743536711478803,cosine
0.726720402906607,0.0,0.44415718717683556,cosine
0.7282911138133603,0.0,0.45036194415718717,cosine
0.7298618247201136,0.0,0.45863495346432265,cosine
0.7314325356268669,0.0,0.4627714581178904,cosine
0.7330032465336203,0.0,0.4674250258531541,cosine
0.7345739574403736,0.0,0.4705274043433299,cosine
0.7361446683471269,0.0,0.4751809720785936,cosine
0.7377153792538802,0.0,0.4808686659772492,cosine
0.7392860901606335,0.0,0.4860392967942089,cosine
0.7408568010673868,0.0,0.48810754912099275,cosine
0.7424275119741401,0.0,0.4953464322647363,cosine
0.7439982228808935,0.0,0.5031023784901758,cosine
0.7455689337876468,0.0,0.5098241985522234,cosine
0.7471396446944001,0.0,0.5144777662874871,cosine
0.7487103556011532,0.0,0.5196483971044468,cosine
0.7502810665079065,0.0,0.5237849017580145,cosine
0.7518517774146598,0.0,0.53205791106515,cosine
0.7534224883214131,0.0,0.5387797311271976,cosine
0.7549931992281664,0.0,0.5434332988624612,cosine
0.7565639101349197,0.0,0.5522233712512926,cosine
0.7581346210416731,0.0,0.5573940020682523,cosine
0.7597053319484264,0.0,0.562047569803516,cosine
0.7612760428551797,0.0,0.5667011375387797,cosine
0.762846753761933,0.0,0.5723888314374354,cosine
0.7644174646686863,0.0,0.5765253360910031,cosine
0.7659881755754396,0.0,0.5822130299896587,cosine
0.767558886482193,0.0,0.5868665977249224,cosine
0.7691295973889463,0.0,0.59358841778697,cosine
0.7707003082956996,0.0,0.5972078593588418,cosine
0.7722710192024529,0.0,0.6028955532574974,cosine
0.7738417301092062,0.0,0.6085832471561531,cosine
0.7754124410159595,0.0,0.6116856256463289,cosine
0.7769831519227128,0.0,0.6153050672182007,cosine
0.7785538628294661,0.0,0.6225439503619442,cosine
0.7801245737362195,0.0,0.6287487073422957,cosine
0.7816952846429728,0.0,0.639607032057911,cosine
0.7832659955497261,0.0,0.6432264736297828,cosine
0.7848367064564794,0.0,0.6509824198552223,cosine
0.7864074173632327,0.0,0.6571871768355739,cosine
0.787978128269986,0.0,0.6644260599793175,cosine
0.7895488391767393,0.0,0.6680455015511892,cosine
0.7911195500834927,0.0,0.672699069286453,cosine
0.792690260990246,0.0,0.6778697001034126,cosine
0.7942609718969993,0.0,0.6814891416752844,cosine
0.7958316828037526,0.0,0.688728024819028,cosine
0.7974023937105059,0.0,0.6944157187176836,cosine
0.7989731046172592,0.0,0.6970010341261634,cosine
0.8005438155240125,0.0,0.703722854188211,cosine
0.8021145264307659,0.0,0.7073422957600828,cosine
0.8036852373375192,0.0,0.7104446742502585,cosine
0.8052559482442725,0.0,0.7156153050672182,cosine
0.8068266591510258,0.0,0.7202688728024819,cosine
0.8083973700577791,0.0,0.7259565667011375,cosine
0.8099680809645324,0.0,0.7316442605997932,cosine
0.8115387918712857,0.0,0.7378490175801448,cosine
0.8131095027780391,0.0,0.7425025853154085,cosine
0.8146802136847924,0.0,0.7481902792140641,cosine
0.8162509245915457,0.0,0.7554291623578077,cosine
0.817821635498299,0.0,0.7585315408479835,cosine
0.8193923464050523,0.0,0.7616339193381593,cosine
0.8209630573118056,0.0,0.766287487073423,cosine
0.822533768218559,0.0,0.7714581178903827,cosine
0.8241044791253123,0.0,0.7750775594622544,cosine
0.8256751900320656,0.0,0.7802481902792141,cosine
0.8272459009388189,0.0,0.7869700103412617,cosine
0.8288166118455722,0.0,0.7900723888314375,cosine
0.8303873227523255,0.0,0.796794208893485,cosine
0.8319580336590788,0.0,0.8014477766287487,cosine
0.8335287445658321,0.0,0.8061013443640124,cosine
0.8350994554725855,0.0,0.8081695966907962,cosine
0.8366701663793388,0.0,0.8107549120992761,cosine
0.8382408772860921,0.0,0.8179937952430196,cosine
0.8398115881928454,0.0,0.8226473629782833,cosine
0.8413822990995987,0.0,0.827817993795243,cosine
0.842953010006352,0.0,0.8304033092037229,cosine
0.8445237209131053,0.0,0.8340227507755946,cosine
0.8460944318198587,0.0,0.8366080661840745,cosine
0.847665142726612,0.0,0.8397104446742503,cosine
0.8492358536333653,0.0,0.843846949327818,cosine
0.8508065645401186,0.0,0.8479834539813857,cosine
0.8523772754468719,0.0,0.8531540847983454,cosine
0.8539479863536252,0.0,0.8588417786970011,cosine
0.8555186972603783,0.0,0.8645294725956567,cosine
0.8570894081671316,0.0,0.8665977249224406,cosine
0.858660119073885,0.0,0.8697001034126164,cosine
0.8602308299806383,0.0,0.8728024819027922,cosine
0.8618015408873916,0.0,0.8764219234746639,cosine
0.8633722517941449,0.0,0.8821096173733195,cosine
0.8649429627008982,0.0,0.8857290589451913,cosine
0.8665136736076515,0.0,0.890382626680455,cosine
0.8680843845144048,0.0,0.8934850051706308,cosine
0.8696550954211582,0.0,0.8955532574974147,cosine
0.8712258063279115,0.0,0.8981385729058945,cosine
0.8727965172346648,0.0,0.9022750775594622,cosine
0.8743672281414181,0.0,0.905377456049638,cosine
0.8759379390481714,0.0,0.9084798345398138,cosine
0.8775086499549247,0.0,0.9120992761116856,cosine
0.879079360861678,0.0,0.9162357807652534,cosine
0.8806500717684314,0.0,0.9203722854188211,cosine
0.8822207826751847,0.0,0.9229576008273009,cosine
0.883791493581938,0.0,0.9229576008273009,cosine
0.8853622044886913,0.0,0.9270941054808687,cosine
0.8869329153954446,0.0,0.9296794208893485,cosine
0.8885036263021979,0.0,0.9343329886246122,cosine
0.8900743372089512,0.0,0.937952430196484,cosine
0.8916450481157046,0.0,0.9400206825232679,cosine
0.8932157590224579,0.0,0.9405377456049638,cosine
0.8947864699292112,0.0,0.9426059979317477,cosine
0.8963571808359645,0.0,0.9451913133402275,cosine
0.8979278917427178,0.0,0.9498448810754913,cosine
0.8994986026494711,0.0,0.9508790072388832,cosine
0.9010693135562244,0.0,0.9519131334022751,cosine
0.9026400244629778,0.0,0.953464322647363,cosine
0.9042107353697311,0.0,0.9570837642192348,cosine
0.9057814462764844,0.0,0.9581178903826267,cosine
0.9073521571832377,0.0,0.9591520165460186,cosine
0.908922868089991,0.0,0.9607032057911065,cosine
0.9104935789967443,0.0,0.9622543950361944,cosine
0.9120642899034976,0.0,0.9643226473629782,cosine
0.913635000810251,0.0,0.9648397104446742,cosine
0.9152057117170043,0.0,0.9658738366080661,cosine
0.9167764226237576,0.0,0.967425025853154,cosine
0.9183471335305109,0.0,0.9694932781799379,cosine
